STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-01,3.80,,,,0.23,,0.0,0.0,,77,66,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-02,2.91,,,,0.14,,0.0,0.0,,79,69,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-03,2.91,,,,0.71,,0.0,0.0,,85,70,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-04,4.47,,,,0.00,,0.0,0.0,,85,69,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-05,3.80,,,,0.00,,0.0,0.0,,80,65,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-06,3.58,,,,0.00,,0.0,0.0,,82,66,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-07,2.46,,,,0.00,,0.0,0.0,,79,66,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-08,2.01,,,,0.00,,0.0,0.0,,84,68,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-09,2.46,,,,0.00,,0.0,0.0,,81,69,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-10,2.68,,,,1.20,,0.0,0.0,,82,73,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-11,5.59,,,,0.00,,0.0,0.0,,76,64,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-12,5.37,,,,0.00,,0.0,0.0,,74,61,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-13,2.91,,,,0.00,,0.0,0.0,,74,61,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-14,4.92,,,,0.00,,0.0,0.0,,75,59,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-15,3.80,,,,0.00,,0.0,0.0,,66,54,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-16,2.68,,,,0.00,,0.0,0.0,,71,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-17,2.01,,,,0.00,,0.0,0.0,,75,64,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-18,8.28,,,,0.00,,0.0,0.0,,70,55,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-19,6.93,,,,0.00,,0.0,0.0,,63,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-20,6.49,,,,0.00,,0.0,0.0,,65,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-21,4.70,,,,0.00,,0.0,0.0,,65,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-22,3.80,,,,0.00,,0.0,0.0,,71,48,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-23,5.14,,,,0.00,,0.0,0.0,,79,57,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-24,2.68,,,,0.00,,0.0,0.0,,75,62,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-25,2.01,,,,0.00,,0.0,0.0,,77,62,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-26,2.91,,,,0.00,,0.0,0.0,,74,65,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-27,2.68,,,,0.03,,0.0,0.0,,79,67,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-28,2.91,,,,0.02,,0.0,0.0,,77,69,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-29,3.80,,,,0.47,,0.0,0.0,,74,67,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-09-30,6.26,,,,1.14,,0.0,0.0,,71,60,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-01,3.80,,,,0.00,,0.0,0.0,,72,60,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-02,3.80,,,,0.04,,0.0,0.0,,65,53,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-03,4.47,,,,0.00,,0.0,0.0,,66,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-04,4.03,,,,0.00,,0.0,0.0,,67,51,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-05,2.68,,,,0.00,,0.0,0.0,,70,53,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-06,3.13,,,,0.00,,0.0,0.0,,69,57,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-07,8.28,,,,0.02,,0.0,0.0,,74,60,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-08,7.83,,,,0.00,,0.0,0.0,,64,53,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-09,2.46,,,,0.00,,0.0,0.0,,69,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-10,6.04,,,,0.00,,0.0,0.0,,71,58,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-11,5.82,,,,0.00,,0.0,0.0,,67,57,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-12,8.72,,,,0.96,,0.0,0.0,,57,49,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-13,6.26,,,,0.34,,0.0,0.0,,58,53,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-14,4.25,,,,0.00,,0.0,0.0,,67,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-15,4.70,,,,0.00,,0.0,0.0,,71,57,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-16,4.47,,,,1.36,,0.0,0.0,,66,47,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-17,3.58,,,,0.01,,0.0,0.0,,59,44,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-18,3.80,,,,0.00,,0.0,0.0,,62,46,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-19,2.46,,,,0.00,,0.0,0.0,,65,51,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-20,1.57,,,,0.00,,0.0,0.0,,71,57,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-21,1.34,,,,0.00,,0.0,0.0,,68,59,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-22,0.89,,,,0.00,,0.0,0.0,,68,64,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-23,1.12,,,,0.00,,0.0,0.0,,69,63,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-24,4.47,,,,0.00,,0.0,0.0,,69,48,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-25,5.82,,,,0.02,,0.0,0.0,,53,45,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-26,4.03,,,,0.02,,0.0,0.0,,59,51,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-27,2.91,,,,0.00,,0.0,0.0,,59,52,,,1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-28,2.68,,,,0.11,,0.0,0.0,,57,52,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-29,8.95,,,,1.53,,0.0,0.0,,56,46,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-30,7.61,,,,0.64,,0.0,0.0,,47,37,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-10-31,2.68,,,,0.00,,0.0,0.0,,46,32,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-01,5.82,,,,0.40,,0.0,0.0,,55,43,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-02,10.51,,,,0.00,,0.0,0.0,,44,38,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-03,8.72,,,,0.00,,0.0,0.0,,53,40,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-04,3.36,,,,0.00,,0.0,0.0,,62,40,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-05,4.03,,,,0.00,,0.0,0.0,,67,52,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-06,4.70,,,,0.00,,0.0,0.0,,70,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-07,3.58,,,,0.00,,0.0,0.0,,74,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-08,1.79,,,,0.00,,0.0,0.0,,75,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-09,1.34,,,,0.00,,0.0,0.0,,75,54,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-10,5.14,,,,0.00,,0.0,0.0,,74,60,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-11,2.91,,,,0.78,,0.0,0.0,,72,64,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-12,6.71,,,,0.24,,0.0,0.0,,68,46,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-13,4.03,,,,0.19,,0.0,0.0,,50,47,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-14,4.70,,,,0.00,,0.0,0.0,,52,42,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-15,7.38,,,,0.07,,0.0,0.0,,64,41,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-16,6.71,,,,0.00,,0.0,0.0,,55,44,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-17,7.16,,,,0.00,,0.0,0.0,,50,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-18,9.17,,,,0.00,,0.0,0.0,,36,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-19,5.14,,,,0.00,,0.0,0.0,,48,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-20,6.04,,,,0.00,,0.0,0.0,,63,45,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-21,4.25,,,,0.00,,0.0,0.0,,64,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-22,7.61,,,,0.00,,0.0,0.0,,59,44,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-23,7.38,,,,0.54,,0.0,0.0,,60,42,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-24,5.82,,,,0.00,,0.0,0.0,,48,41,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-25,3.80,,,,0.00,,0.0,0.0,,56,45,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-26,4.70,,,,0.79,,0.0,0.0,,65,55,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-27,3.36,,,,0.00,,0.0,0.0,,63,51,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-28,4.92,,,,0.00,,0.0,0.0,,56,44,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-29,2.24,,,,0.00,,0.0,0.0,,54,41,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-30,6.26,,,,0.98,,0.0,0.0,,63,50,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-01,5.82,,,,0.00,,0.0,0.0,,62,37,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-02,10.51,,,,0.00,,0.0,0.0,,43,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-03,6.71,,,,0.00,,0.0,0.0,,50,35,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-04,4.92,,,,0.11,,0.0,0.0,,52,44,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-05,8.72,,,,1.02,,0.0,0.0,,47,39,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-06,10.74,,,,0.00,,0.0,0.0,,40,33,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-07,6.04,,,,0.00,,0.0,0.0,,40,32,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-08,8.50,,,,0.00,,0.0,0.0,,36,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-09,6.49,,,,0.05,,0.0,0.0,,38,31,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-10,6.26,,,,0.00,,0.0,0.0,,49,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-11,3.58,,,,0.00,,0.0,0.0,,57,39,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-12,3.80,,,,0.00,,0.0,0.0,,58,46,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-13,6.93,,,,0.00,,0.0,0.0,,62,47,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-14,4.47,,,,0.26,,0.0,0.0,,47,35,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-15,7.61,,,,0.00,,0.0,0.0,,39,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-16,11.18,,,,0.86,,6.5,0.0,,31,24,,,1,1,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-17,9.40,,,,0.66,,4.0,9.1,,33,24,,,1,1,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-18,6.49,,,,0.00,,0.0,7.9,,32,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-19,2.91,,,,0.00,,0.0,7.1,,32,20,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-20,2.24,,,,0.01,,0.0,5.9,,40,31,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-21,3.58,,,,0.00,,0.0,5.1,,46,37,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-22,6.93,,,,0.00,,0.0,3.1,,46,38,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-23,4.92,,,,0.00,,0.0,2.0,,45,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-24,8.50,,,,0.24,,0.0,1.2,,59,43,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-25,10.51,,,,0.92,,0.0,0.0,,61,29,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-26,9.40,,,,0.00,,0.0,0.0,,32,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-27,4.03,,,,0.00,,0.0,0.0,,37,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-28,5.37,,,,0.00,,0.0,0.0,,50,35,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-29,8.95,,,,0.00,,0.0,0.0,,43,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-30,5.14,,,,0.00,,0.0,0.0,,43,28,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-31,5.14,,,,0.48,,0.0,0.0,,48,36,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-01,5.59,,,,0.62,,0.0,0.0,,40,33,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-02,6.71,,,,0.05,,0.0,0.0,,51,36,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-03,9.17,,,,0.22,,0.0,0.0,,38,34,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-04,4.47,,,,0.02,,0.0,0.0,,43,35,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-05,4.92,,,,0.00,,0.0,0.0,,42,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-06,8.28,,,,0.00,,0.0,0.0,,41,34,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-07,6.93,,,,0.00,,0.0,0.0,,41,30,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-08,6.04,,,,0.00,,0.0,0.0,,37,27,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-09,6.93,,,,0.00,,0.0,0.0,,37,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-10,4.25,,,,0.00,,0.0,0.0,,41,29,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-11,2.46,,,,0.00,,0.0,0.0,,37,28,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-12,4.47,,,,0.00,,0.0,0.0,,44,33,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-13,3.13,,,,0.00,,0.0,0.0,,43,35,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-14,2.01,,,,0.00,,0.0,0.0,,49,39,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-15,8.05,,,,0.38,,0.0,0.0,,46,38,,,1,,1,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-16,8.50,,,,0.78,,0.0,0.0,,47,37,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-17,8.28,,,,0.00,,0.0,0.0,,44,35,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-18,7.61,,,,0.00,,0.0,0.0,,45,37,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-19,5.82,,,,0.00,,0.0,0.0,,43,35,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-20,7.61,,,,0.02,,0.0,0.0,,40,27,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-21,3.80,,,,0.00,,0.0,0.0,,43,25,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-22,7.61,,,,0.00,,0.0,0.0,,45,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-23,11.41,,,,0.00,,0.0,0.0,,36,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-24,10.07,,,,0.00,,0.0,0.0,,32,22,,0,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-25,5.14,,,,0.00,,0.0,0.0,,37,23,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-26,7.16,,,,0.10,,0.1,0.0,,34,31,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-27,5.82,,,,0.00,,0.0,0.0,,37,31,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-28,10.29,,,,0.00,,0.0,0.0,,34,20,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-29,13.87,,,,0.00,,0.0,0.0,,25,14,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-30,7.61,,,,0.00,,0.0,0.0,,32,17,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-01-31,6.71,,,,0.12,,2.0,0.0,,26,20,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-01,14.32,,,,1.85,,14.8,5.1,,34,22,,,1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-02,8.50,,,,0.13,,0.4,14.2,,33,30,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-03,7.61,,,,0.01,,0.2,13.0,,37,29,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-04,6.93,,,,0.00,,0.0,11.0,,43,31,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-05,4.92,,,,0.07,,0.0,9.1,,47,37,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-06,6.93,,,,0.00,,0.0,7.1,,44,34,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-07,6.26,,,,0.39,,4.5,5.9,,40,24,,,1,1,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-08,6.49,,,,0.00,,0.0,9.8,,29,17,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-09,4.92,,,,0.00,,0.0,9.1,,33,27,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-10,4.03,,,,0.01,,0.0,9.1,,35,26,,,,,,,,,,,
